2.400000000000000000e+02,2.350000000000000000e+02,2.690000000000000000e+02,2.190000000000000000e+02,5.000000000000000000e+02,2.320000000000000000e+02,3.790000000000000000e+02,2.270000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,2.050000000000000000e+02,2.060000000000000000e+02
2.030000000000000000e+02,2.160000000000000000e+02,2.340000000000000000e+02,1.990000000000000000e+02,4.650000000000000000e+02,2.130000000000000000e+02,3.430000000000000000e+02,2.060000000000000000e+02,1.840000000000000000e+02,1.870000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00
2.140000000000000000e+02,1.340000000000000000e+02,2.170000000000000000e+02,1.190000000000000000e+02,4.680000000000000000e+02,1.420000000000000000e+02,3.430000000000000000e+02,1.370000000000000000e+02,1.690000000000000000e+02,1.080000000000000000e+02,1.380000000000000000e+02,9.900000000000000000e+01
1.060000000000000000e+02,1.660000000000000000e+02,1.400000000000000000e+02,1.440000000000000000e+02,3.780000000000000000e+02,1.670000000000000000e+02,2.490000000000000000e+02,1.530000000000000000e+02,8.700000000000000000e+01,1.290000000000000000e+02,6.500000000000000000e+01,1.240000000000000000e+02
1.740000000000000000e+02,3.090000000000000000e+02,2.010000000000000000e+02,2.950000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,3.110000000000000000e+02,3.030000000000000000e+02,1.530000000000000000e+02,2.860000000000000000e+02,1.110000000000000000e+02,2.760000000000000000e+02
1.360000000000000000e+02,2.690000000000000000e+02,1.630000000000000000e+02,2.540000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,2.740000000000000000e+02,2.610000000000000000e+02,1.110000000000000000e+02,2.430000000000000000e+02,9.000000000000000000e+01,2.410000000000000000e+02
9.740000000000000000e+02,1.520000000000000000e+02,9.900000000000000000e+02,1.420000000000000000e+02,1.225000000000000000e+03,1.390000000000000000e+02,1.103000000000000000e+03,1.480000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,9.420000000000000000e+02,1.330000000000000000e+02
1.163000000000000000e+03,2.800000000000000000e+02,1.234000000000000000e+03,2.670000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,1.338000000000000000e+03,2.650000000000000000e+02,1.201000000000000000e+03,2.630000000000000000e+02,1.180000000000000000e+03,2.660000000000000000e+02
1.123000000000000000e+03,5.200000000000000000e+01,1.154000000000000000e+03,3.500000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.268000000000000000e+03,4.000000000000000000e+01,1.122000000000000000e+03,2.800000000000000000e+01,1.114000000000000000e+03,2.300000000000000000e+01
1.970000000000000000e+02,2.620000000000000000e+02,2.260000000000000000e+02,2.460000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,3.370000000000000000e+02,2.540000000000000000e+02,1.780000000000000000e+02,2.370000000000000000e+02,1.610000000000000000e+02,2.330000000000000000e+02
1.570000000000000000e+02,2.440000000000000000e+02,1.870000000000000000e+02,2.270000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,2.980000000000000000e+02,2.350000000000000000e+02,1.570000000000000000e+02,2.270000000000000000e+02,1.160000000000000000e+02,2.130000000000000000e+02
1.128000000000000000e+03,2.270000000000000000e+02,1.157000000000000000e+03,2.140000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,1.310000000000000000e+03,2.180000000000000000e+02,1.125000000000000000e+03,2.090000000000000000e+02,1.115000000000000000e+03,2.060000000000000000e+02
1.150000000000000000e+03,1.910000000000000000e+02,1.179000000000000000e+03,1.750000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,1.293000000000000000e+03,1.800000000000000000e+02,1.146000000000000000e+03,1.700000000000000000e+02,1.137000000000000000e+03,1.660000000000000000e+02
8.800000000000000000e+01,2.520000000000000000e+02,1.160000000000000000e+02,2.340000000000000000e+02,3.560000000000000000e+02,2.510000000000000000e+02,2.270000000000000000e+02,2.430000000000000000e+02,6.200000000000000000e+01,2.220000000000000000e+02,3.800000000000000000e+01,2.190000000000000000e+02
7.830000000000000000e+02,3.770000000000000000e+02,-1.000000000000000000e+00,-1.000000000000000000e+00,1.018000000000000000e+03,3.730000000000000000e+02,8.950000000000000000e+02,3.800000000000000000e+02,7.420000000000000000e+02,3.720000000000000000e+02,7.260000000000000000e+02,3.720000000000000000e+02
5.740000000000000000e+02,4.380000000000000000e+02,5.820000000000000000e+02,4.320000000000000000e+02,8.180000000000000000e+02,4.360000000000000000e+02,6.970000000000000000e+02,4.400000000000000000e+02,5.400000000000000000e+02,4.280000000000000000e+02,5.220000000000000000e+02,4.270000000000000000e+02
9.730000000000000000e+02,1.370000000000000000e+02,9.900000000000000000e+02,1.260000000000000000e+02,1.225000000000000000e+03,1.230000000000000000e+02,1.102000000000000000e+03,1.320000000000000000e+02,9.540000000000000000e+02,1.210000000000000000e+02,9.410000000000000000e+02,1.170000000000000000e+02
6.360000000000000000e+02,3.390000000000000000e+02,6.400000000000000000e+02,3.330000000000000000e+02,8.740000000000000000e+02,3.350000000000000000e+02,7.540000000000000000e+02,3.400000000000000000e+02,6.000000000000000000e+02,3.280000000000000000e+02,5.840000000000000000e+02,3.270000000000000000e+02
