6.200000000000000000e+02,1.960000000000000000e+02,5.650000000000000000e+02,1.950000000000000000e+02,1.215000000000000000e+03,3.130000000000000000e+02,8.760000000000000000e+02,2.750000000000000000e+02,2.800000000000000000e+02,2.900000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.960000000000000000e+02,1.980000000000000000e+02,5.420000000000000000e+02,1.960000000000000000e+02,1.198000000000000000e+03,3.150000000000000000e+02,8.570000000000000000e+02,2.760000000000000000e+02,2.460000000000000000e+02,3.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.500000000000000000e+02,2.060000000000000000e+02,3.950000000000000000e+02,2.040000000000000000e+02,1.099000000000000000e+03,3.270000000000000000e+02,7.440000000000000000e+02,2.860000000000000000e+02,2.600000000000000000e+01,4.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.520000000000000000e+02,2.290000000000000000e+02,5.970000000000000000e+02,2.270000000000000000e+02,1.238000000000000000e+03,3.330000000000000000e+02,9.020000000000000000e+02,3.000000000000000000e+02,3.270000000000000000e+02,7.700000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.710000000000000000e+02,2.290000000000000000e+02,6.170000000000000000e+02,2.280000000000000000e+02,1.253000000000000000e+03,3.330000000000000000e+02,9.170000000000000000e+02,3.000000000000000000e+02,3.560000000000000000e+02,7.800000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
6.000000000000000000e+02,2.340000000000000000e+02,5.460000000000000000e+02,2.320000000000000000e+02,1.202000000000000000e+03,3.390000000000000000e+02,8.610000000000000000e+02,3.050000000000000000e+02,2.500000000000000000e+02,8.300000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.260000000000000000e+02,2.380000000000000000e+02,4.700000000000000000e+02,2.370000000000000000e+02,1.151000000000000000e+03,3.460000000000000000e+02,8.030000000000000000e+02,3.100000000000000000e+02,1.340000000000000000e+02,9.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.390000000000000000e+02,2.400000000000000000e+02,4.850000000000000000e+02,2.380000000000000000e+02,1.161000000000000000e+03,3.460000000000000000e+02,8.140000000000000000e+02,3.100000000000000000e+02,1.580000000000000000e+02,9.200000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
4.840000000000000000e+02,2.410000000000000000e+02,4.300000000000000000e+02,2.390000000000000000e+02,1.123000000000000000e+03,3.500000000000000000e+02,7.720000000000000000e+02,3.120000000000000000e+02,7.600000000000000000e+01,9.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
5.140000000000000000e+02,2.410000000000000000e+02,4.580000000000000000e+02,2.390000000000000000e+02,1.141000000000000000e+03,3.480000000000000000e+02,7.940000000000000000e+02,3.120000000000000000e+02,1.190000000000000000e+02,9.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00
